eventID,parentEventID,eventDate,country,locality,site,reef,Quadrat,decimalLongitude,decimalLatitude,minimumDepthInMeters,maximumDepthInMeters,coordinateUncertaintyInMeters,geodeticDatum,photo
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL_Q008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q008,-64.266139,-42.623778,,,,WGS84,IMG_5575 00343.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL_Q009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q009,-64.266139,-42.623778,,,,WGS84,IMG_5580 00348.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL_Q010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q010,-64.266139,-42.623778,,,,WGS84,IMG_5583 00351.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL_Q011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q011,-64.266139,-42.623778,,,,WGS84,IMG_5587 00355.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL_Q012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q012,-64.266139,-42.623778,,,,WGS84,IMG_5590 00358.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL_Q013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q013,-64.266139,-42.623778,,,,WGS84,IMG_5595 00363.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL_Q014,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q014,-64.266139,-42.623778,,,,WGS84,IMG_5598 00366.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q015,-64.266139,-42.623778,,,,WGS84,IMG_5603 00370.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q016,-64.266139,-42.623778,,,,WGS84,IMG_5606 00372.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q017,-64.266139,-42.623778,,,,WGS84,IMG_5611 00376.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL_Q018,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q018,-64.266139,-42.623778,,,,WGS84,IMG_5614 00378.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL_Q019,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q019,-64.266139,-42.623778,,,,WGS84,IMG_5619 00381.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL_Q020,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID1_VERTICAL,2019-03-22,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID1,Q020,-64.266139,-42.623778,,,,WGS84,IMG_5626 00382.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS,,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,,,,8,15,,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2,,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,,,,,,,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q001,-64.260222,-42.624056,,,,WGS84,IMG_5110 00004.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q002,-64.260222,-42.624056,,,,WGS84,IMG_5111 00005.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q003,-64.260222,-42.624056,,,,WGS84,IMG_5118 00010.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q004,-64.260222,-42.624056,,,,WGS84,IMG_5119 00011.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q005,-64.260222,-42.624056,,,,WGS84,IMG_5126 00016.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q006,-64.260222,-42.624056,,,,WGS84,IMG_5127 00017.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q007,-64.260222,-42.624056,,,,WGS84,IMG_5134 00022.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q008,-64.260222,-42.624056,,,,WGS84,IMG_5135 00023.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q009,-64.260222,-42.624056,,,,WGS84,IMG_5147 00035.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q010,-64.260222,-42.624056,,,,WGS84,IMG_5148 00036.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q011,-64.260222,-42.624056,,,,WGS84,IMG_5155 00043.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q012,-64.260222,-42.624056,,,,WGS84,IMG_5156 00044.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q013,-64.260222,-42.624056,,,,WGS84,IMG_5163 00051.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q014,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q014,-64.260222,-42.624056,,,,WGS84,IMG_5164 00052.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q015,-64.260222,-42.624056,,,,WGS84,IMG_5172 00059.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q017,-64.260222,-42.624056,,,,WGS84,IMG_5180 00067.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q018,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q018,-64.260222,-42.624056,,,,WGS84,IMG_5181 00068.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q019,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q019,-64.260222,-42.624056,,,,WGS84,IMG_5188 00074.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR_Q020,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_CAVEFLOOR,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q020,-64.260222,-42.624056,,,,WGS84,IMG_5205 00079.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2,,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,,,,,,,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q001,-64.260222,-42.624056,,,,WGS84,IMG_5107 00001.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q002,-64.260222,-42.624056,,,,WGS84,IMG_5114 00007.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q003,-64.260222,-42.624056,,,,WGS84,IMG_5115 00008.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q004,-64.260222,-42.624056,,,,WGS84,IMG_5122 00013.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q005,-64.260222,-42.624056,,,,WGS84,IMG_5123 00014.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL_Q006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q006,-64.260222,-42.624056,,,,WGS84,IMG_5130 00019.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL_Q007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q007,-64.260222,-42.624056,,,,WGS84,IMG_5131 00020.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL_Q008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q008,-64.260222,-42.624056,,,,WGS84,IMG_5139 00027.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL_Q009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q009,-64.260222,-42.624056,,,,WGS84,IMG_5140 00028.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL_Q010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q010,-64.260222,-42.624056,,,,WGS84,IMG_5143 00031.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL_Q011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q011,-64.260222,-42.624056,,,,WGS84,IMG_5144 00032.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL_Q012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q012,-64.260222,-42.624056,,,,WGS84,IMG_5151 00039.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL_Q013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q013,-64.260222,-42.624056,,,,WGS84,IMG_5152 00040.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL_Q014,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q014,-64.260222,-42.624056,,,,WGS84,IMG_5159 00047.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q015,-64.260222,-42.624056,,,,WGS84,IMG_5160 00048.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q016,-64.260222,-42.624056,,,,WGS84,IMG_5167 00055.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q017,-64.260222,-42.624056,,,,WGS84,IMG_5168 00056.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL_Q018,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q018,-64.260222,-42.624056,,,,WGS84,IMG_5176 00063.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL_Q019,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q019,-64.260222,-42.624056,,,,WGS84,IMG_5177 00064.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL_Q020,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_HORIZONTAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q020,-64.260222,-42.624056,,,,WGS84,IMG_5184 00071.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2,,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,,,,,,,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q001,-64.260222,-42.624056,,,,WGS84,IMG_5109 00003.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q002,-64.260222,-42.624056,,,,WGS84,IMG_5112 00006.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q003,-64.260222,-42.624056,,,,WGS84,IMG_5117 00009.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q004,-64.260222,-42.624056,,,,WGS84,IMG_5120 00012.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q005,-64.260222,-42.624056,,,,WGS84,IMG_5125 00015.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q006,-64.260222,-42.624056,,,,WGS84,IMG_5128 00018.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q007,-64.260222,-42.624056,,,,WGS84,IMG_5133 00021.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q008,-64.260222,-42.624056,,,,WGS84,IMG_5136 00024.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q009,-64.260222,-42.624056,,,,WGS84,IMG_5137 00025.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q010,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q010,-64.260222,-42.624056,,,,WGS84,IMG_5146 00034.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q011,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q011,-64.260222,-42.624056,,,,WGS84,IMG_5149 00037.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q012,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q012,-64.260222,-42.624056,,,,WGS84,IMG_5154 00042.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q013,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q013,-64.260222,-42.624056,,,,WGS84,IMG_5157 00045.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q014,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q014,-64.260222,-42.624056,,,,WGS84,IMG_5162 00050.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q015,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q015,-64.260222,-42.624056,,,,WGS84,IMG_5165 00053.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q016,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q016,-64.260222,-42.624056,,,,WGS84,IMG_5171 00058.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q017,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q017,-64.260222,-42.624056,,,,WGS84,IMG_5174 00061.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q018,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q018,-64.260222,-42.624056,,,,WGS84,IMG_5179 00066.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q019,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q019,-64.260222,-42.624056,,,,WGS84,IMG_5182 00069.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG_Q020,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_OVERHANG,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q020,-64.260222,-42.624056,,,,WGS84,IMG_5187 00073.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2,,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,,,,,,,,
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q001,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q001,-64.260222,-42.624056,,,,WGS84,IMG_5108 00002.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q002,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q002,-64.260222,-42.624056,,,,WGS84,IMG_5138 00026.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q003,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q003,-64.260222,-42.624056,,,,WGS84,IMG_5141 00029.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q004,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q004,-64.260222,-42.624056,,,,WGS84,IMG_5142 00030.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q005,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q005,-64.260222,-42.624056,,,,WGS84,IMG_5145 00033.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q006,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q006,-64.260222,-42.624056,,,,WGS84,IMG_5150 00038.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q007,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q007,-64.260222,-42.624056,,,,WGS84,IMG_5153 00041.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q008,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q008,-64.260222,-42.624056,,,,WGS84,IMG_5158 00046.JPG
ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL_Q009,ARGENTINA_PTOPIRAMIDES_2019_PARDELAS_MID2_VERTICAL,2019-03-11,ARGENTINA,PTOPIRAMIDES,PARDELAS,MID2,Q009,-64.260222,-42.624056,,,,WGS84,IMG_5161 00049.JPG
