"","Name","Date","region","site","reef.name","reef.area","understory","Height..cm.","Latitude","Longitude","Depth","Camera","Photographer","Water.quality","Strobes","Framing.gear.used","White.balance.card","Comments","Annotation.status","Annotation.area","CD","Taxa","value","abundance"
"4379","IMG_5156 00044.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","cavefloor","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",18,NA
"4380","IMG_5158 00046.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","vertical","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",41,NA
"4381","IMG_5159 00047.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","horizontal","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",86,NA
"4382","IMG_5160 00048.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","horizontal","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",98,NA
"4383","IMG_5161 00049.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","vertical","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",59,NA
"4384","IMG_5164 00052.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","cavefloor","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",18,NA
"4385","IMG_5166 00054.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","vertical","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",46,NA
"4386","IMG_5167 00055.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","horizontal","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",90,NA
"4387","IMG_5168 00056.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","horizontal","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",75,NA
"4388","IMG_5169 00057.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","vertical","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",25,NA
"4389","IMG_5172 00059.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","cavefloor","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",12,NA
"4390","IMG_5175 00062.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","vertical","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",13,NA
"4391","IMG_5176 00063.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","horizontal","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",100,NA
"4392","IMG_5177 00064.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","horizontal","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",57,NA
"4393","IMG_5178 00065.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","vertical","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",45,NA
"4394","IMG_5180 00067.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","cavefloor","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",7,NA
"4395","IMG_5181 00068.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","cavefloor","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",10,NA
"4396","IMG_5183 00070.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","vertical","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",65,NA
"4397","IMG_5184 00071.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","horizontal","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",89,NA
"4398","IMG_5186 00072.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","vertical","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",36,NA
"4399","IMG_5188 00074.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","cavefloor","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",9,NA
"4400","IMG_5191 00075.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","vertical","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",4,NA
"4401","IMG_5194 00076.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","vertical","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",40,NA
"4402","IMG_5199 00077.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","vertical","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",44,NA
"4403","IMG_5202 00078.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","vertical","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",24,NA
"4404","IMG_5205 00079.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","cavefloor","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",8,NA
"4405","IMG_5207 00080.jpg","11/03/2019","GolfoNuevo","Pardelas","Middle_East(WE)","vertical","no",45,-42.624056,-64.260222,"medium","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",42,NA
"4406","IMG_5225 00081.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","horizontal","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",25,NA
"4407","IMG_5226 00082.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","horizontal","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",43,NA
"4408","IMG_5227 00083.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","horizontal","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",70,NA
"4409","IMG_5228 00084.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","horizontal","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",65,NA
"4410","IMG_5231 00087.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","cavefloor","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",47,NA
"4411","IMG_5232 00088.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","cavefloor","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",43,NA
"4412","IMG_5234 00090.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","vertical","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",60,NA
"4413","IMG_5235 00091.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","horizontal","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",48,NA
"4414","IMG_5236 00092.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","horizontal","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",51,NA
"4415","IMG_5237 00093.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","vertical","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",16,NA
"4416","IMG_5238 00094.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","overhang","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",2,NA
"4417","IMG_5239 00095.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","cavefloor","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",4,NA
"4418","IMG_5240 00096.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","cavefloor","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",10,NA
"4419","IMG_5242 00098.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","vertical","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",35,NA
"4420","IMG_5243 00099.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","horizontal","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",47,NA
"4421","IMG_5244 00100.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","horizontal","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",10,NA
"4422","IMG_5245 00101.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","vertical","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",46,NA
"4423","IMG_5247 00103.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","cavefloor","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",14,NA
"4424","IMG_5248 00104.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","cavefloor","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",7,NA
"4425","IMG_5251 00106.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","vertical","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",45,NA
"4426","IMG_5252 00107.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","horizontal","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",44,NA
"4427","IMG_5253 00108.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","horizontal","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",64,NA
"4428","IMG_5254 00109.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","vertical","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",57,NA
"4429","IMG_5256 00111.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","cavefloor","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",30,NA
"4430","IMG_5258 00113.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","vertical","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",19,NA
"4431","IMG_5259 00114.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","horizontal","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",55,NA
"4432","IMG_5261 00115.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","vertical","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",31,NA
"4433","IMG_5263 00117.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","cavefloor","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",3,NA
"4434","IMG_5264 00118.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","cavefloor","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",2,NA
"4435","IMG_5265 00119.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","vertical","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",45,NA
"4436","IMG_5266 00120.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","horizontal","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",59,NA
"4437","IMG_5267 00121.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","horizontal","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",37,NA
"4438","IMG_5268 00122.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","vertical","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",44,NA
"4439","IMG_5270 00124.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","cavefloor","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",1,NA
"4440","IMG_5271 00125.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","cavefloor","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",9,NA
"4441","IMG_5273 00127.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","vertical","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",53,NA
"4442","IMG_5274 00128.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","horizontal","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",16,NA
"4443","IMG_5276 00129.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","vertical","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",37,NA
"4444","IMG_5278 00131.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","cavefloor","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",6,NA
"4445","IMG_5279 00132.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","cavefloor","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",1,NA
"4446","IMG_5282 00134.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","horizontal","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",53,NA
"4447","IMG_5283 00135.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","horizontal","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",60,NA
"4448","IMG_5284 00136.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","vertical","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",35,NA
"4449","IMG_5287 00139.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","cavefloor","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",2,NA
"4450","IMG_5288 00140.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","overhang","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",1,NA
"4451","IMG_5290 00141.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","horizontal","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",54,NA
"4452","IMG_5291 00142.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","horizontal","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",55,NA
"4453","IMG_5292 00143.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","vertical","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",50,NA
"4454","IMG_5294 00145.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","cavefloor","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",15,NA
"4455","IMG_5295 00146.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","cavefloor","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",8,NA
"4456","IMG_5296 00147.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","overhang","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",4,NA
"4457","IMG_5297 00148.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","vertical","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",31,NA
"4458","IMG_5298 00149.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","horizontal","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",70,NA
"4459","IMG_5299 00150.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","horizontal","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",71,NA
"4460","IMG_5301 00151.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","vertical","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",62,NA
"4461","IMG_5302 00152.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","overhang","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",4,NA
"4462","IMG_5304 00153.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","cavefloor","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",14,NA
"4463","IMG_5305 00154.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","cavefloor","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",9,NA
"4464","IMG_5307 00156.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","vertical","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",50,NA
"4465","IMG_5312 00158.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","cavefloor","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",2,NA
"4466","IMG_5314 00159.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","vertical","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",35,NA
"4467","IMG_5329 00160.jpg","11/03/2019","GolfoNuevo","Pardelas","Shallow_West","vertical","no",45,-42.620258,-64.256885,"shallow","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",26,NA
"4468","IMG_5331 00161.jpg","11/03/2019","GolfoNuevo","Pardelas","Deep_West","horizontal","no",45,-42.632535,-64.274401,"deep","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",34,NA
"4469","IMG_5332 00162.jpg","11/03/2019","GolfoNuevo","Pardelas","Deep_West","horizontal","no",45,-42.632535,-64.274401,"deep","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",52,NA
"4470","IMG_5334 00163.jpg","11/03/2019","GolfoNuevo","Pardelas","Deep_West","horizontal","no",45,-42.632535,-64.274401,"deep","canon100d","Gonzalo","good","two","25x25cm","yes","First samples","Confirmed","X: 0 - 100% / Y: 0 - 100%","C","Macroalgae..Filamentous",45,NA
